,Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
5521,18939,Medium,0.1,51.98,10.17,2037,Lynda Herman,Express Air,Small Business,Technology,Office Machines,Medium Box,Canon MP25DIII Desktop Whisper-Quiet Printing Calculator,0.37,West,Montana,Bozeman,59715,2012-02-01,2012-02-03,110.77,4,208.67,89336
5522,20957,Critical,0.01,123.38,24.49,2037,Lynda Herman,Express Air,Corporate,Office Supplies,Appliances,Large Box,Honeywell Enviracaire® Portable HEPA Air Cleaner for up to 10 x 16 Room,0.46,West,Montana,Bozeman,59715,2013-05-01,2013-05-03,453.15749999999997,5,656.75,89338
5523,22018,High,0.06,40.99,17.48,2038,Peter Adams,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1893,0.36,East,New York,Mount Vernon,10550,2010-04-21,2010-04-21,109.16,7,277.12,89334
5524,24175,High,0.09,209.84,21.21,2038,Peter Adams,Regular Air,Corporate,Furniture,Office Furnishings,Large Box,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,0.59,East,New York,Mount Vernon,10550,2013-08-21,2013-08-24,1338.0825,10,1939.25,89340
5525,21993,Medium,0.09,30.73,4.0,2039,Evelyn Garcia,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Fellowes 17-key keypad for PS/2 interface,0.75,South,North Carolina,Laurinburg,28352,2011-04-27,2011-04-28,-69.05290000000001,3,88.34,89335
5526,21994,Medium,0.1,19.98,5.77,2039,Evelyn Garcia,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox Blank Computer Paper,0.38,South,North Carolina,Laurinburg,28352,2011-04-27,2011-04-29,91.67399999999999,3,55.68,89335
5527,21995,Medium,0.05,419.19,19.99,2039,Evelyn Garcia,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Smead Adjustable Mobile File Trolley with Lockable Top,0.58,South,North Carolina,Laurinburg,28352,2011-04-27,2011-04-29,82.55519999999999,5,1991.15,89335
5528,21650,High,0.1,2.88,0.99,2039,Evelyn Garcia,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 474,0.36,South,North Carolina,Laurinburg,28352,2012-10-26,2012-10-27,-11.06,14,37.87,89337
5529,21967,High,0.0,1.26,0.7,2039,Evelyn Garcia,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Bagged Rubber Bands,0.81,South,North Carolina,Laurinburg,28352,2013-05-22,2013-05-23,-98.434,15,20.26,89339
5530,22244,Low,0.1,45.99,4.99,2041,Gene Cox,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,600 Series Non-Flip,0.57,East,Ohio,Mason,45040,2013-07-16,2013-07-16,387.704448,16,609.42,91240
5531,21872,High,0.02,7.64,1.39,2041,Gene Cox,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,Security-Tint Envelopes,0.36,East,Ohio,Mason,45040,2013-09-24,2013-09-26,32.2596,6,47.42,91242
5532,21001,Not Specified,0.1,208.16,68.02,2041,Gene Cox,Delivery Truck,Home Office,Office Supplies,Appliances,Jumbo Drum,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",0.58,East,Ohio,Mason,45040,2013-10-28,2013-10-29,-314.61,4,805.87,91243
5533,21002,Not Specified,0.07,1938.02,13.99,2041,Gene Cox,Regular Air,Home Office,Technology,Office Machines,Medium Box,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,0.38,East,Ohio,Mason,45040,2013-10-28,2013-10-31,-4017.6164999999996,1,1946.55,91243
5534,26385,High,0.03,9.11,2.15,2042,Danielle Gray,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",0.4,East,Ohio,Massillon,44646,2013-05-20,2013-05-22,61.437599999999996,10,89.04,91239
5535,23068,Critical,0.1,17.98,4.0,2042,Danielle Gray,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",0.79,East,Ohio,Massillon,44646,2013-09-13,2013-09-14,-104.696,12,205.98,91241
5536,24731,Low,0.09,20.99,2.5,2044,Jay Simon,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory37,0.81,South,Arkansas,Rogers,72756,2010-06-24,2010-07-01,-136.122,6,100.11,88692
5537,18687,Medium,0.08,32.98,5.5,2044,Jay Simon,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,PC Concepts 116 Key Quantum 3000 Keyboard,0.75,South,Arkansas,Rogers,72756,2011-04-19,2011-04-20,581.6519999999999,1,31.72,88693
5538,24694,Not Specified,0.05,204.1,13.99,2044,Jay Simon,Regular Air,Corporate,Technology,Office Machines,Medium Box,"Soundgear Copyboard Conference Phone, Optional Battery",0.37,South,Arkansas,Rogers,72756,2013-09-12,2013-09-13,177.36,22,4393.66,88694
5539,22970,Critical,0.04,4.28,5.68,2046,Eileen Schwartz,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 199,0.4,Central,Kansas,Liberal,67901,2010-12-12,2010-12-14,-27.375,7,31.54,88219
5540,22971,Critical,0.06,376.13,85.63,2046,Eileen Schwartz,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bretford Rectangular Conference Table Tops,0.74,Central,Kansas,Liberal,67901,2010-12-12,2010-12-14,-435.7575,13,4634.69,88219
5541,22972,Critical,0.06,424.21,110.2,2046,Eileen Schwartz,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bush Advantage Collection® Racetrack Conference Table,0.67,Central,Kansas,Liberal,67901,2010-12-12,2010-12-13,682.53,17,7304.03,88219
5542,22973,Critical,0.06,195.99,8.99,2046,Eileen Schwartz,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,T28 WORLD,0.6,Central,Kansas,Liberal,67901,2010-12-12,2010-12-14,-277.22200000000004,4,632.65,88219
5543,24438,High,0.05,2.61,0.5,2046,Eileen Schwartz,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 494,0.39,Central,Kansas,Liberal,67901,2011-07-07,2011-07-08,14.890199999999998,8,21.58,88222
5544,24958,Not Specified,0.07,23.99,6.3,2046,Eileen Schwartz,Regular Air,Corporate,Technology,Office Machines,Medium Box,TI 36X Solar Scientific Calculator,0.38,Central,Kansas,Liberal,67901,2012-01-24,2012-01-25,217.39139999999998,13,315.06,88224
5545,22727,Low,0.08,284.98,69.55,2046,Eileen Schwartz,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Global Commerce™ Series High-Back Swivel/Tilt Chairs,0.6,Central,Kansas,Liberal,67901,2012-05-25,2012-05-30,1063.46,18,4983.05,88226
5546,25648,High,0.0,90.98,30.0,2047,Wallace D McNeill,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Task Chair with Contemporary Loop Arms,0.61,Central,Nebraska,North Platte,69101,2013-12-20,2013-12-22,225.77152,23,2128.8,88231
5547,20069,Medium,0.05,65.99,3.99,2048,Ricky Dougherty,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,TIMEPORT P8767,0.57,Central,South Dakota,Brookings,57006,2011-02-14,2011-02-15,262.5243,7,380.47,88221
5548,21603,Not Specified,0.02,5.58,1.99,2048,Ricky Dougherty,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,DIXON Ticonderoga® Erasable Checking Pencils,0.46,Central,South Dakota,Brookings,57006,2011-12-30,2012-01-13,66.225,21,121.51,88223
5549,19715,Not Specified,0.02,15.15,10.13,2048,Ricky Dougherty,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Plastic Binding Combs,0.38,Central,South Dakota,Brookings,57006,2012-04-02,2012-04-03,-28.681,9,144.49,88225
5550,19716,Not Specified,0.0,7.38,5.21,2048,Ricky Dougherty,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon® Expressions™ Wood Desk Accessories, Oak",0.56,Central,South Dakota,Brookings,57006,2012-04-02,2012-04-04,6.347999999999999,1,9.2,88225
5551,20484,High,0.01,348.21,40.19,2048,Ricky Dougherty,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bretford CR4500 Series Slim Rectangular Table,0.62,Central,South Dakota,Brookings,57006,2012-09-25,2012-09-27,1541.25,11,3887.07,88229
5552,20485,High,0.09,195.99,4.2,2048,Ricky Dougherty,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,KH 688,0.57,Central,South Dakota,Brookings,57006,2012-09-25,2012-09-26,1343.205,16,2595.36,88229
5553,22199,Medium,0.04,4.98,0.8,2048,Ricky Dougherty,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,Rediform S.O.S. Phone Message Books,0.36,Central,South Dakota,Brookings,57006,2013-06-08,2013-06-11,29.897699999999997,9,43.33,88230
5554,18497,High,0.03,15.28,1.99,2049,Kenneth Pollock,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+R, 3/Pack",0.42,South,Virginia,Harrisonburg,22801,2010-12-21,2010-12-23,-266.68600000000004,19,290.98,88220
5555,18498,High,0.09,1.76,0.7,2049,Kenneth Pollock,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 326,0.56,South,Virginia,Harrisonburg,22801,2010-12-21,2010-12-24,-12.277999999999999,13,21.77,88220
5556,19174,High,0.1,9.74,5.71,2049,Kenneth Pollock,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Staples 10"" Round Wall Clock",0.41,South,Virginia,Harrisonburg,22801,2012-09-02,2012-09-03,1.686,20,183.44,88227
5557,25076,Low,0.0,5.43,0.95,2050,Barbara Whitfield,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"Wirebound Message Book, 4 per Page",0.36,South,Virginia,Lynchburg,24501,2012-09-06,2012-09-10,-93.70200000000001,5,29.48,88228
5558,25077,Low,0.07,2.47,1.02,2050,Barbara Whitfield,Express Air,Consumer,Office Supplies,Rubber Bands,Wrap Bag,Staples Paper Clips,0.38,South,Virginia,Lynchburg,24501,2012-09-06,2012-09-06,288.3183,22,53.48,88228
5559,25646,High,0.01,39.89,3.04,2050,Barbara Whitfield,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Ultra Commercial Grade Dual Valve Door Closer,0.53,South,Virginia,Lynchburg,24501,2013-12-20,2013-12-21,1121.916,14,563.93,88231
5560,25647,High,0.07,101.41,35.0,2050,Barbara Whitfield,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,Tennsco Regal Shelving Units,0.82,South,Virginia,Lynchburg,24501,2013-12-20,2013-12-22,90.84,21,2136.68,88231
5561,18251,Not Specified,0.07,31.78,1.99,2052,Francis Kendall,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD-RAM, 3/Pack",0.42,West,New Mexico,Albuquerque,87105,2010-08-19,2010-08-21,265.1118,13,384.22,87234
5562,18252,Not Specified,0.0,5.98,2.5,2052,Francis Kendall,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,Wausau Papers Astrobrights® Colored Envelopes,0.36,West,New Mexico,Albuquerque,87105,2010-08-19,2010-08-20,9.5608,5,31.64,87234
5563,18253,Not Specified,0.1,35.99,1.1,2052,Francis Kendall,Express Air,Home Office,Technology,Telephones and Communication,Small Box,Accessory35,0.55,West,New Mexico,Albuquerque,87105,2010-08-19,2010-08-20,390.09839999999997,19,565.36,87234
5564,20941,High,0.1,37.7,2.99,2052,Francis Kendall,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Vinyl Sectional Post Binders,0.35,West,New Mexico,Albuquerque,87105,2011-07-04,2011-07-06,286.55699999999996,12,415.3,87235
5565,19545,Critical,0.0,4.82,5.72,2052,Francis Kendall,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,Magna Visual Magnetic Picture Hangers,0.47,West,New Mexico,Albuquerque,87105,2013-10-21,2013-10-23,-106.27,18,94.04,87238
5566,21904,Medium,0.01,4.89,4.93,2053,Kim Byrd,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",0.66,West,New Mexico,Carlsbad,88220,2011-09-05,2011-09-07,-92.04,12,64.44,87236
5567,22481,Medium,0.04,9.27,4.39,2053,Kim Byrd,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",0.38,West,New Mexico,Carlsbad,88220,2012-12-18,2012-12-18,14.445,7,69.48,87237
5568,22482,Medium,0.01,155.99,8.99,2053,Kim Byrd,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,R280,0.55,West,New Mexico,Carlsbad,88220,2012-12-18,2012-12-19,1959.1032,21,2839.28,87237
5569,21482,High,0.0,3.89,7.01,2053,Kim Byrd,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Binder Labels,0.37,West,New Mexico,Carlsbad,88220,2013-11-15,2013-11-16,7.587792000000004,3,18.91,87239
5570,21483,High,0.01,88.84,20.79,2053,Kim Byrd,Regular Air,Home Office,Furniture,Office Furnishings,Large Box,Luxo Adjustable Task Clamp Lamp,0.59,West,New Mexico,Carlsbad,88220,2013-11-15,2013-11-16,405.5406,6,587.74,87239
5571,21484,High,0.02,115.99,5.99,2053,Kim Byrd,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,2160,0.57,West,New Mexico,Carlsbad,88220,2013-11-15,2013-11-16,49.044336000000015,9,921.75,87239
5572,24788,Medium,0.03,55.48,14.3,2055,Tom Hahn,Express Air,Home Office,Office Supplies,Paper,Small Box,Xerox 194,0.37,West,Montana,Butte,59750,2012-04-20,2012-04-21,268.0236,7,388.44,91463
5573,22462,Critical,0.03,7.28,7.98,2055,Tom Hahn,Regular Air,Home Office,Furniture,Office Furnishings,Wrap Bag,"Master Caster Door Stop, Large Neon Orange",0.42,West,Montana,Butte,59750,2013-05-21,2013-05-21,-166.74,15,115.94,91464
5574,24968,Critical,0.09,280.98,57.0,2056,Rita Wagner,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,0.78,West,Montana,Great Falls,59405,2013-12-08,2013-12-09,-173.99088,3,854.97,91465
5575,24969,Critical,0.03,10.98,3.37,2056,Rita Wagner,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Fiskars® Softgrip Scissors,0.57,West,Montana,Great Falls,59405,2013-12-08,2013-12-08,33.79584,15,166.29,91465
5576,20481,Medium,0.07,5.98,5.46,2058,Louise Webster Sharma,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1983,0.36,South,North Carolina,Hickory,28601,2010-08-13,2010-08-15,46.65,5,32.76,88040
5577,18465,Medium,0.04,4.42,4.99,2058,Louise Webster Sharma,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Grip Seal Envelopes,0.38,South,North Carolina,Hickory,28601,2011-12-20,2011-12-21,108.52799999999999,3,15.25,88042
5578,19404,Not Specified,0.04,73.98,14.52,2058,Louise Webster Sharma,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Keytronic French Keyboard,0.65,South,North Carolina,Hickory,28601,2012-06-23,2012-06-24,77.97,4,306.94,88043
5579,21309,Critical,0.03,152.48,6.5,2058,Louise Webster Sharma,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Adesso Programmable 142-Key Keyboard,0.74,South,North Carolina,Hickory,28601,2013-09-24,2013-09-25,-9.744,23,3537.9,88046
5580,21310,Critical,0.1,2.61,0.5,2058,Louise Webster Sharma,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 494,0.39,South,North Carolina,Hickory,28601,2013-09-24,2013-09-25,163.44,2,5.33,88046
5581,20769,Medium,0.06,17.48,1.99,2058,Louise Webster Sharma,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Maxell Pro 80 Minute CD-R, 10/Pack",0.45,South,North Carolina,Hickory,28601,2013-11-05,2013-11-07,-1654.394,7,120.21,88047
5582,23499,Not Specified,0.09,28.48,1.99,2059,Nathan Newton,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",0.4,South,North Carolina,High Point,27260,2010-07-17,2010-07-18,-1250.746,13,336.92,88039
5583,21632,Critical,0.1,9.85,4.82,2059,Nathan Newton,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Lumber Crayons,0.47,South,North Carolina,High Point,27260,2010-09-27,2010-09-28,374.904,12,114.91,88041
5584,21633,Critical,0.04,125.99,7.69,2059,Nathan Newton,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,Timeport L7089,0.58,South,North Carolina,High Point,27260,2010-09-27,2010-09-28,-528.836,9,934.52,88041
5585,26059,Not Specified,0.01,6.68,5.2,2059,Nathan Newton,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1977,0.37,South,North Carolina,High Point,27260,2012-12-10,2012-12-10,-181.39674,3,24.03,88044
5586,22510,Medium,0.08,40.98,1.99,2059,Nathan Newton,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",0.44,South,North Carolina,High Point,27260,2013-05-23,2013-05-25,-47.308800000000005,9,342.71,88045
5587,20841,Medium,0.02,240.98,60.2,2061,Marianne Carey,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",0.56,Central,Nebraska,North Platte,69101,2010-01-29,2010-01-31,-272.71320000000003,1,260.66,87146
5588,18237,Medium,0.1,9.65,6.22,2061,Marianne Carey,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",0.55,Central,Nebraska,North Platte,69101,2011-03-02,2011-03-04,-45.99,8,75.9,87149
5589,18238,Medium,0.04,4.98,7.44,2061,Marianne Carey,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1922,0.36,Central,Nebraska,North Platte,69101,2011-03-02,2011-03-03,-150.74,9,47.9,87149
5590,18458,Low,0.1,22.23,8.99,2061,Marianne Carey,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",0.41,Central,Nebraska,North Platte,69101,2011-07-23,2011-07-30,199.3,14,299.58,87152
5591,18459,Low,0.01,205.99,8.99,2061,Marianne Carey,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,Talkabout T8097,0.58,Central,Nebraska,North Platte,69101,2011-07-23,2011-07-30,1328.8088999999998,11,1925.81,87152
5592,20840,Medium,0.02,420.98,19.99,2062,Alfred Singh,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind 200 Manual Binding Machine,0.35,South,Virginia,Mechanicsville,23111,2010-01-29,2010-02-01,-162.694,10,4249.37,87146
5593,22511,Low,0.04,291.73,48.8,2062,Alfred Singh,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,0.56,South,Virginia,Mechanicsville,23111,2010-12-26,2010-12-30,-115.9039,22,6676.61,87148
5594,21220,Medium,0.05,810.98,16.06,2062,Alfred Singh,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Okidata ML591 Wide Format Dot Matrix Printer,0.56,South,Virginia,Mechanicsville,23111,2011-10-20,2011-10-22,2127.5364,16,11571.81,87153
5595,22625,Low,0.05,5.68,1.39,2062,Alfred Singh,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Staples Standard Envelopes,0.38,South,Virginia,Mechanicsville,23111,2012-05-02,2012-05-06,-147.21,3,16.71,87154
5596,22626,Low,0.09,12.21,4.81,2062,Alfred Singh,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Portable Personal File Box,0.58,South,Virginia,Mechanicsville,23111,2012-05-02,2012-05-07,-5136.6714,5,58.52,87154
5597,21022,Low,0.08,60.98,49.0,2062,Alfred Singh,Regular Air,Corporate,Office Supplies,Appliances,Large Box,Euro Pro Shark Stick Mini Vacuum,0.59,South,Virginia,Mechanicsville,23111,2012-11-26,2012-11-26,629.412,22,1337.41,87157
5598,23242,Not Specified,0.0,70.71,37.58,2062,Alfred Singh,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",0.78,South,Virginia,Mechanicsville,23111,2013-07-02,2013-07-03,131.4219,15,1126.49,87158
5599,23243,Not Specified,0.07,65.99,8.99,2062,Alfred Singh,Express Air,Corporate,Technology,Telephones and Communication,Small Box,V 3600 Series,0.58,South,Virginia,Mechanicsville,23111,2013-07-02,2013-07-04,123.07799999999999,6,320.62,87158
5600,25759,Low,0.06,300.97,7.18,2063,Todd D Norris,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Gyration Ultra Professional Cordless Optical Suite,0.48,South,Virginia,Newport News,23602,2010-05-08,2010-05-08,-729.9879999999999,1,291.4,87147
5601,25213,High,0.03,50.98,13.66,2063,Todd D Norris,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Eureka The Boss® Cordless Rechargeable Stick Vac,0.58,South,Virginia,Newport News,23602,2011-05-02,2011-05-03,460.9926,11,554.24,87150
5602,26147,High,0.08,8.46,3.62,2063,Todd D Norris,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",0.61,South,Virginia,Newport News,23602,2011-06-20,2011-06-20,250.00379999999998,12,94.8,87151
5603,25977,Medium,0.01,3.98,5.26,2063,Todd D Norris,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Presentation Index for Binding Systems,0.38,South,Virginia,Newport News,23602,2012-06-01,2012-06-03,6.005999999999999,21,89.09,87155
5604,25978,Medium,0.03,98.31,0.49,2063,Todd D Norris,Regular Air,Corporate,Office Supplies,Labels,Small Box,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",0.36,South,Virginia,Newport News,23602,2012-06-01,2012-06-03,135.84,10,982.22,87155
